TITLE,AUTHOR,FILEPATH,GENRE
The Monster,['S.M. Tenneshaw'],./data/2/4/9/1/24913/24913.txt,Science Fiction
The Book of All-Power,['Edgar Wallace'],./data/2/4/9/2/24920/24920.txt,Adventure
A Matter of Magnitude,['Al Sevcik'],./data/2/4/9/2/24927/24927.txt,Science Fiction
Longevity,['Therese Windser'],./data/2/4/9/2/24928/24928.txt,Science Fiction
Control Group,['Roger Dee'],./data/2/4/9/4/24949/24949.txt,Science Fiction
Man Made,['Albert R. Teichner'],./data/2/4/9/5/24955/24955.txt,Science Fiction
Second Landing,['Floyd Wallace'],./data/2/4/9/5/24958/24958.txt,Science Fiction
The Deadly Daughters,['Winston K. Marks'],./data/2/4/9/6/24965/24965.txt,Science Fiction
Survival Tactics,['Al Sevcik'],./data/2/4/9/6/24966/24966.txt,Science Fiction
The Sun King,['Gaston Derreaux'],./data/2/4/9/7/24973/24973.txt,Science Fiction
The Gift Bearer,['Charles Louis Fontenay'],./data/2/4/9/7/24975/24975.txt,Science Fiction
The Perfectionists,['Arnold Castle'],./data/2/4/9/7/24977/24977.txt,Science Fiction
The House of Souls,['Arthur Machen'],./data/2/5/0/1/25016/25016.txt,Horror
The Night of the Long Knives,['Fritz Reuter Leiber'],./data/2/5/0/2/25024/25024.txt,Science Fiction
Heist Job on Thizar,['Gordon Randall Garrett'],./data/2/5/0/2/25028/25028.txt,Science Fiction
The Lani People,['J.F. Bone'],./data/2/5/0/2509/2509.txt,Science Fiction
The Happy Unfortunate,['Robert Silverberg'],./data/2/5/0/3/25035/25035.txt,Science Fiction
Space Platform,['Murray Leinster'],./data/2/5/0/5/25051/25051.txt,Science Fiction
The Penal Cluster,['Ivar Jorgensen'],./data/2/5/0/6/25061/25061.txt,Science Fiction
The Planet Strappers,['Raymond Zinke Gallun'],./data/2/5/0/6/25067/25067.txt,Science Fiction
No Moving Parts,['Murray F. Yaco'],./data/2/5/0/7/25078/25078.txt,Science Fiction
The Delegate from Venus,['Henry Slesar'],./data/2/5/0/8/25086/25086.txt,Science Fiction
What The Left Hand Was Doing,['Gordon Randall Garrett'],./data/2/5/1/6/25166/25166.txt,Science Fiction
The Man,['Bram Stoker'],./data/2/5/2/2520/2520.txt,Horror
Cum Grano Salis,['Gordon Randall Garrett'],./data/2/5/2/3/25234/25234.txt,Science Fiction
Pharaoh's Broker,['Ellsworth Douglass'],./data/2/5/2/9/25295/25295.txt,Science Fiction
Hopalong Cassidy's Rustler Round-Up,['Clarence Edward Mulford'],./data/2/5/4/2546/2546.txt,Western
The Airlords of Han,['Philip Francis Nowlan'],./data/2/5/4/3/25438/25438.txt,Science Fiction
Hero-Myths & Legends of the British Race,['Maud Isabel Ebbutt'],./data/2/5/5/0/25502/25502.txt,"Children's Myths, Fairy Tales, etc."
Crime and Punishment,['Fyodor Dostoevsky'],./data/2/5/5/2554/2554.txt,Crime Fiction
The Defiant Agents,['Andre Alice Norton'],./data/2/5/5/5/25550/25550.txt,Science Fiction
Fairy Tales of the Slav Peasants and Herdsmen,['Alexander Chodsko'],./data/2/5/5/5/25555/25555.txt,"Children's Myths, Fairy Tales, etc."
Impact,['Irving E. Cox'],./data/2/5/5/6/25567/25567.txt,Science Fiction
The Hunted Heroes,['Robert Silverberg'],./data/2/5/6/2/25627/25627.txt,Science Fiction
The Nothing Equation,['Tom Godwin'],./data/2/5/6/2/25628/25628.txt,Science Fiction
Postmark Ganymede,['Robert Silverberg'],./data/2/5/6/2/25629/25629.txt,Science Fiction
The Story of the Glittering Plain,['William Morris'],./data/2/5/6/2565/2565.txt,Fantasy
The Man Who Hated Mars,['Gordon Randall Garrett'],./data/2/5/6/4/25644/25644.txt,Science Fiction
A World Called Crimson,['Darius John Granger'],./data/2/5/6/8/25684/25684.txt,Science Fiction
The Judas Valley,['Gerald Vance'],./data/2/5/7/1/25713/25713.txt,Science Fiction
This Crowded Earth,['Robert Bloch'],./data/2/5/7/7/25776/25776.txt,Science Fiction
The Fire People,['Ray Cummings'],./data/2/5/7/8/25780/25780.txt,Science Fiction
The Keepers of the King's Peace,['Edgar Wallace'],./data/2/5/8/0/25803/25803.txt,Adventure
The Chamber of Life,['Green Peyton Wertenbaker'],./data/2/5/8/6/25862/25862.txt,Science Fiction
Valley of the Croen,['Lee Tarbell'],./data/2/6/0/1/26010/26010.txt,Science Fiction
The Vicomte de Bragelonne,"['Alexandre Dumas', 'Pere']",./data/2/6/0/2609/2609.txt,Adventure
The Cosmic Express,['John Stewart Williamson'],./data/2/6/0/6/26066/26066.txt,Science Fiction
The Memory of Mars,['Raymond F. Jones'],./data/2/6/0/9/26093/26093.txt,Science Fiction
Hail to the Chief,['Gordon Randall Garrett'],./data/2/6/1/0/26109/26109.txt,Science Fiction
Security,['Ernest M. Kenyon'],./data/2/6/1/4/26140/26140.txt,Science Fiction
The Success Machine,['Henry Slesar'],./data/2/6/1/6/26168/26168.txt,Science Fiction
The Machine That Saved The World,['William Fitzgerald Jenkins'],./data/2/6/1/7/26174/26174.txt,Science Fiction
Mother America,['Sam McClatchie'],./data/2/6/1/8/26180/26180.txt,Science Fiction
A Choice of Miracles,['James A. Cox'],./data/2/6/1/9/26190/26190.txt,Science Fiction
Citadel,['Algirdas Jonas Budrys'],./data/2/6/1/9/26191/26191.txt,Science Fiction
"Next Door, Next World",['Robert Donald Locke'],./data/2/6/2/0/26205/26205.txt,Science Fiction
Pandemic,['Jesse Franklin Bone'],./data/2/6/2/0/26206/26206.txt,Science Fiction
The Star Hyacinths,['James H. Schmitz'],./data/2/6/2/9/26292/26292.txt,Science Fiction
A Prize for Edie,['Jesse Franklin Bone'],./data/2/6/3/3/26332/26332.txt,Science Fiction
Earthmen Bearing Gifts,['Fredric Brown'],./data/2/6/5/2/26521/26521.txt,Science Fiction
The Good Neighbors,['Edgar Pangborn'],./data/2/6/5/3/26536/26536.txt,Science Fiction
Monkey On His Back,['Charles V. De Vet'],./data/2/6/5/6/26569/26569.txt,Science Fiction
I'm a Stranger Here Myself,['Dallas McCord Reynolds'],./data/2/6/7/4/26741/26741.txt,Science Fiction
The Putnam Tradition,['Sonya Hess Dorman'],./data/2/6/7/4/26743/26743.txt,Science Fiction
Cully,['Jack Egan'],./data/2/6/7/5/26751/26751.txt,Science Fiction
Cerebrum,['Albert Teichner'],./data/2/6/7/6/26761/26761.txt,Science Fiction
A Question of Courage,['Jesse Franklin Bone'],./data/2/6/7/7/26772/26772.txt,Science Fiction
It Could Be Anything,['John Keith Laumer'],./data/2/6/7/8/26782/26782.txt,Science Fiction
Get Out of Our Skies!,['E.K. Jarvis'],./data/2/6/7/9/26795/26795.txt,Science Fiction
Ten Years Later,"['Alexandre Dumas', 'Pere']",./data/2/6/8/2681/2681.txt,Adventure
The Dope on Mars,['John Michael Sharkey'],./data/2/6/8/4/26843/26843.txt,Science Fiction
Hard Guy,['H.B. Carleton'],./data/2/6/8/5/26855/26855.txt,Science Fiction
Solander's Radio Tomb,['Ellis Parker Butler'],./data/2/6/8/5/26856/26856.txt,Science Fiction
John Jones's Dollar,['Harry Stephen Keeler'],./data/2/6/8/6/26867/26867.txt,Science Fiction
"Omega, the Man",['Lowell Howard Morrow'],./data/2/6/8/8/26882/26882.txt,Science Fiction
The Sword and the Atopen,['Taylor H. Greenfield'],./data/2/6/8/8/26883/26883.txt,Science Fiction
The Rat Racket,['David Henry Keller'],./data/2/6/8/9/26890/26890.txt,Science Fiction
The Jameson Satellite,['Neil Ronald Jones'],./data/2/6/9/0/26906/26906.txt,Science Fiction
Zehru of Xollar,['Hal K. Wells'],./data/2/6/9/1/26917/26917.txt,Science Fiction
The Gallery,['Roger Phillips Graham'],./data/2/6/9/3/26936/26936.txt,Science Fiction
Wanted--7 Fearless Engineers!,['Warner Van Lorne'],./data/2/6/9/4/26941/26941.txt,Science Fiction
Advanced Chemistry,['Jack G. Huekels'],./data/2/6/9/5/26955/26955.txt,Science Fiction
Alien Offer,['Al Sevcik'],./data/2/6/9/5/26956/26956.txt,Science Fiction
Star Mother,['Robert F. Young'],./data/2/6/9/5/26957/26957.txt,Science Fiction
A Place in the Sun,['C.H. Thames'],./data/2/6/9/6/26966/26966.txt,Science Fiction
The Coming of the Ice,['G. Peyton Wertenbaker'],./data/2/6/9/6/26967/26967.txt,Science Fiction
Summer Snow Storm,['Adam Chase'],./data/2/6/9/6/26968/26968.txt,Science Fiction
"B. C. 30,000",['Sterner St. Paul Meek'],./data/2/6/9/8/26989/26989.txt,Science Fiction
Hellhounds of the Cosmos,['Clifford Donald Simak'],./data/2/7/0/1/27013/27013.txt,Science Fiction
My Shipmate--Columbus,['Stephen Wilder'],./data/2/7/0/1/27019/27019.txt,Science Fiction
The Day Time Stopped Moving,['Bradner Buckner'],./data/2/7/0/5/27053/27053.txt,Science Fiction
The Risk Profession,['Donald Edwin Westlake'],./data/2/7/0/8/27089/27089.txt,Science Fiction
The Eternal Wall,['Raymond Zinke Gallun'],./data/2/7/1/1/27110/27110.txt,Science Fiction
Louise de la Valliere,"['Alexandre Dumas', 'Pere']",./data/2/7/1/2710/2710.txt,Adventure
Maiwa's Revenge,['H. Rider Haggard'],./data/2/7/1/2713/2713.txt,Adventure
The Cavern of the Shining Ones,['Hal K. Wells'],./data/2/7/1/4/27143/27143.txt,Science Fiction
Allan's Wife,['H. Rider Haggard'],./data/2/7/2/2727/2727.txt,Adventure
Hunter Quatermain's Story,['H. Rider Haggard'],./data/2/7/2/2728/2728.txt,Adventure
The Raid on the Termites,['Paul Ernst'],./data/2/7/2/4/27248/27248.txt,Science Fiction
Tales of Space and Time,['Herbert George Wells'],./data/2/7/3/6/27365/27365.txt,Science Fiction
Master of None,['Lloyd Neil Goble'],./data/2/7/3/8/27383/27383.txt,Science Fiction
Lease to Doomsday,['Lee Archer'],./data/2/7/3/9/27392/27392.txt,Science Fiction
Medal of Honor,['Dallas McCord Reynolds'],./data/2/7/3/9/27393/27393.txt,Science Fiction
Starman's Quest,['Robert Silverberg'],./data/2/7/4/4/27444/27444.txt,Science Fiction
The Last Evolution,['John Wood Campbell'],./data/2/7/4/6/27462/27462.txt,Science Fiction
A Scientist Rises,['Desmond Winter Hall'],./data/2/7/4/6/27464/27464.txt,Science Fiction
Unthinkable,['Roger Phillips Graham'],./data/2/7/4/9/27491/27491.txt,Science Fiction
Upstarts,['L.J. Stecher'],./data/2/7/4/9/27492/27492.txt,Science Fiction
Bones in London,['Edgar Wallace'],./data/2/7/5/2/27525/27525.txt,Adventure
The Man in the Iron Mask,"['Alexandre Dumas', 'Pere']",./data/2/7/5/2759/2759.txt,Adventure
The Jupiter Weapon,['Charles Louis Fontenay'],./data/2/7/5/8/27588/27588.txt,Science Fiction
Eight Keys to Eden,['Mark Irvin Clifton'],./data/2/7/5/9/27595/27595.txt,Science Fiction
The Undersea Tube,['L. Taylor Hansen'],./data/2/7/6/0/27609/27609.txt,Science Fiction
Dead World,['Jack Douglas'],./data/2/7/6/3/27631/27631.txt,Science Fiction
The Beginning,['Henry Hasse'],./data/2/7/6/4/27645/27645.txt,Science Fiction
Junior Achievement,['William Lee'],./data/2/7/6/6/27665/27665.txt,Science Fiction
A Fine Fix,['R.C. Noll'],./data/2/7/6/9/27696/27696.txt,Science Fiction
The Doomsman,['Van Tassel Sutphen'],./data/2/7/7/3/27730/27730.txt,Science Fiction
Revenge,['Arthur Porges'],./data/2/7/7/5/27756/27756.txt,Science Fiction
Vital Ingredient,['Gerald Vance'],./data/2/7/7/9/27797/27797.txt,Science Fiction
The Elusive Pimpernel,['Baroness Emmuska Orczy'],./data/2/7/8/2785/2785.txt,Adventure
The Love of Frank Nineteen,['David Carpenter Knight'],./data/2/7/9/2/27921/27921.txt,Science Fiction
Tulan,['Carroll Mather Capps'],./data/2/7/9/6/27968/27968.txt,Science Fiction
Reluctant Genius,['Henry Slesar'],./data/2/8/0/3/28030/28030.txt,Science Fiction
Resurrection,['Robert Joseph Shea'],./data/2/8/0/3/28031/28031.txt,Science Fiction
Walls of Acid,['Henry Hasse'],./data/2/8/0/4/28045/28045.txt,Science Fiction
Strange Alliance,['Bryce Walton'],./data/2/8/0/4/28047/28047.txt,Science Fiction
Shepherd of the Planets,['Alan Mattox'],./data/2/8/0/4/28048/28048.txt,Science Fiction
The Man Who Saw the Future,['Edmond Hamilton'],./data/2/8/0/6/28062/28062.txt,Science Fiction
The Next Logical Step,['Benjamin William Bova'],./data/2/8/0/6/28063/28063.txt,Science Fiction
Moment of Truth,['Basil Eugene Wells'],./data/2/8/1/1/28111/28111.txt,Science Fiction
The Great Gray Plague,['Raymond F. Jones'],./data/2/8/1/1/28118/28118.txt,Science Fiction
"My Father, the Cat",['Henry Slesar'],./data/2/8/1/1/28119/28119.txt,Science Fiction
Minor Detail,['John Michael Sharkey'],./data/2/8/1/5/28156/28156.txt,Science Fiction
Empire,['Clifford Donald Simak'],./data/2/8/2/1/28215/28215.txt,Science Fiction
The Lost Continent,['C.J. Cutcliffe Hyne'],./data/2/8/285/285.txt,Science Fiction
The Certain Hour,['James Branch Cabell'],./data/2/8/288/288.txt,Fantasy
Deathworld,['Harry Harrison'],./data/2/8/3/4/28346/28346.txt,Science Fiction
The Ivory Child,['H. Rider Haggard'],./data/2/8/4/2841/2841.txt,Adventure
It's a Small Solar System,['Allan Howard'],./data/2/8/4/3/28437/28437.txt,Science Fiction
The Helpful Robots,['Robert J. Shea'],./data/2/8/4/3/28438/28438.txt,Science Fiction
Stopover,['William Gerken'],./data/2/8/4/5/28450/28450.txt,Science Fiction
I Like Martian Music,['Charles E. Fritch'],./data/2/8/4/5/28451/28451.txt,Science Fiction
Flight Through Tomorrow,['Stanton Arthur Coblentz'],./data/2/8/4/5/28453/28453.txt,Science Fiction
The Weakling,['Everett B. Cole'],./data/2/8/4/8/28486/28486.txt,Science Fiction
The Saracen: Land of the Infidel,['Robert Shea'],./data/2/8/5/1/28515/28515.txt,Science Fiction
The Saracen: The Holy War,['Robert Shea'],./data/2/8/5/1/28516/28516.txt,Science Fiction
Mex,['William Logan'],./data/2/8/5/1/28518/28518.txt,Science Fiction
Out of This World Convention,['Forrest James Ackerman'],./data/2/8/5/3/28535/28535.txt,Science Fiction
Rex Ex Machina,['Frederic Max'],./data/2/8/5/4/28543/28543.txt,Science Fiction
Song in a Minor Key,['Catherine Lucille Moore'],./data/2/8/5/5/28550/28550.txt,Science Fiction
Beyond Lies the Wub,['Philip Kindred Dick'],./data/2/8/5/5/28554/28554.txt,Science Fiction
The Calm Man,['Frank Belknap Long'],./data/2/8/5/8/28583/28583.txt,Science Fiction
Inside John Barth,['William W. Stuart'],./data/2/8/6/0/28608/28608.txt,Science Fiction
Astounding Stories of Super-Science February 1930,['Various'],./data/2/8/6/1/28617/28617.txt,Science Fiction
Devil Crystals of Arret,['Hal K. Wells'],./data/2/8/6/2/28628/28628.txt,Science Fiction
Otto of the Silver Hand,['Howard Pyle'],./data/2/8/6/2865/2865.txt,Fantasy
Belly Laugh,['Gordon Randall Garrett'],./data/2/8/6/4/28643/28643.txt,Science Fiction
Beyond the Door,['Philip K. Dick'],./data/2/8/6/4/28644/28644.txt,Science Fiction
Lost in the Future,['John Victor Peterson'],./data/2/8/6/4/28645/28645.txt,Science Fiction
Solar Stiff,['Chas. A. Stopher'],./data/2/8/6/4/28646/28646.txt,Science Fiction
Texas Week,['Albert Hernhuter'],./data/2/8/6/4/28647/28647.txt,Science Fiction
Year of the Big Thaw,['Marion Zimmer Bradley'],./data/2/8/6/5/28650/28650.txt,Science Fiction
The Crystal Crypt,['Philip Kindred Dick'],./data/2/8/6/9/28698/28698.txt,Science Fiction
The God in the Box,['Sewell Peaslee Wright'],./data/2/8/7/0/28705/28705.txt,Science Fiction
The Defenders,['Philip K. Dick'],./data/2/8/7/6/28767/28767.txt,Science Fiction
The House of the Wolfings,['William Morris'],./data/2/8/8/2885/2885.txt,Fantasy
The Sargasso of Space,['Edmond Hamilton'],./data/2/8/8/3/28832/28832.txt,Science Fiction
The Copper-Clad World,['Harl Vincent'],./data/2/8/8/8/28883/28883.txt,Science Fiction
Benefactor,['George H. Smith'],./data/2/8/8/9/28892/28892.txt,Science Fiction
Of Time and Texas,['William F. Nolan'],./data/2/8/8/9/28893/28893.txt,Science Fiction
Two Plus Two Makes Crazy,['Walt Sheldon'],./data/2/8/8/9/28894/28894.txt,Science Fiction
Compatible,['Richard R. Smith'],./data/2/8/9/2/28922/28922.txt,Science Fiction
Collector's Item,['Robert F. Young'],./data/2/8/9/2/28924/28924.txt,Science Fiction
Irish Fairy Tales,['James Stephens'],./data/2/8/9/2892/2892.txt,"Children's Myths, Fairy Tales, etc."
Irish Fairy Tales,['James Stephens'],./data/2/8/9/2892/2892.txt,Fantasy
One Out of Ten,['J. Anthony Ferlaine'],./data/2/8/9/3/28933/28933.txt,Science Fiction
When I Grow Up,['Richard E. Lowe'],./data/2/8/9/5/28953/28953.txt,Science Fiction
This is Klon Calling,['Walt Sheldon'],./data/2/8/9/5/28954/28954.txt,Science Fiction
Shaman,['Robert Shea'],./data/2/8/9/7/28976/28976.txt,Science Fiction
All Cats Are Gray,['Andre Alice Norton'],./data/2/9/0/1/29019/29019.txt,Science Fiction
Spawn of the Comet,['Harold Thompson Rich'],./data/2/9/0/2/29027/29027.txt,Science Fiction
In the Orbit of Saturn,['Roman Frederick Starzl'],./data/2/9/0/3/29038/29038.txt,Science Fiction
The Heads of Apex,['Francis Flagg'],./data/2/9/0/4/29046/29046.txt,Science Fiction
Raiders Invisible,['Desmond Winter Hall'],./data/2/9/0/5/29053/29053.txt,Science Fiction
The World Beyond,['Raymond King Cummings'],./data/2/9/0/5/29059/29059.txt,Science Fiction
The Einstein See-Saw,['Miles John Breuer'],./data/2/9/0/6/29060/29060.txt,Science Fiction
Poisoned Air,['Sterner St. Paul Meek'],./data/2/9/0/6/29069/29069.txt,Science Fiction
The Terror from the Depths,['Sewell Peaslee Wright'],./data/2/9/1/1/29118/29118.txt,Science Fiction
The Gun,['Philip K. Dick'],./data/2/9/1/3/29132/29132.txt,Science Fiction
Shipwreck in the Sky,['Eando Binder'],./data/2/9/1/3/29133/29133.txt,Science Fiction
With The Night Mail,['Rudyard Kipling'],./data/2/9/1/3/29135/29135.txt,Science Fiction
The Doorway,['Evelyn E. Smith'],./data/2/9/1/3/29138/29138.txt,Science Fiction
No Pets Allowed,['M.A. Cummings'],./data/2/9/1/3/29139/29139.txt,Science Fiction
The Mathematicians,['Arthur Feldman'],./data/2/9/1/4/29140/29140.txt,Science Fiction
Keep Out,['Fredric Brown'],./data/2/9/1/4/29142/29142.txt,Science Fiction
Equation of Doom,['Gerald Vance'],./data/2/9/1/4/29146/29146.txt,Science Fiction
"Cogito, Ergo Sum",['John Foster West'],./data/2/9/1/4/29149/29149.txt,Science Fiction
Acid Bath,['Vaseleos Garson'],./data/2/9/1/5/29159/29159.txt,Science Fiction
Operation Lorelie,['William P. Salton'],./data/2/9/1/6/29160/29160.txt,Science Fiction
Houlihan's Equation,['Walt Sheldon'],./data/2/9/1/6/29168/29168.txt,Science Fiction
The Hoofer,['Walter M. Miller'],./data/2/9/1/7/29170/29170.txt,Science Fiction
The Pygmy Planet,['John Stewart Williamson'],./data/2/9/1/7/29177/29177.txt,Science Fiction
Foundling on Venus,['John de Courcy'],./data/2/9/1/8/29181/29181.txt,Science Fiction
The Great Dome on Mercury,['Arthur Leo Zagat'],./data/2/9/1/9/29190/29190.txt,Science Fiction
Dream Town,['Henry Slesar'],./data/2/9/1/9/29193/29193.txt,Science Fiction
G-r-r-r...!,['Roger Arcot'],./data/2/9/1/9/29194/29194.txt,Science Fiction
It's All Yours,['Sam Merwin'],./data/2/9/1/9/29195/29195.txt,Science Fiction
Mutineer,['Robert J. Shea'],./data/2/9/1/9/29196/29196.txt,Science Fiction
Astounding Stories of Super-Science July 1930,['Various'],./data/2/9/1/9/29198/29198.txt,Science Fiction
The Hammer of Thor,['Charles Willard Diffin'],./data/2/9/2/0/29202/29202.txt,Science Fiction
Arm of the Law,['Harry Harrison'],./data/2/9/2/0/29204/29204.txt,Science Fiction
Grove of the Unborn,['Lyn Venable'],./data/2/9/2/0/29205/29205.txt,Science Fiction
Happy Ending,['Fredric Brown'],./data/2/9/2/0/29206/29206.txt,Science Fiction
Reel Life Films,['Samuel Kimball Merwin'],./data/2/9/2/0/29209/29209.txt,Science Fiction
Be It Ever Thus,['Robert Moore Williams'],./data/2/9/2/4/29240/29240.txt,Science Fiction
Made in Tanganyika,['Carl Richard Jacobi'],./data/2/9/2/4/29242/29242.txt,Science Fiction
Astounding Stories of Super-Science September 1930,['Various'],./data/2/9/2/5/29255/29255.txt,Science Fiction
The Issahar Artifacts,['Jesse Franklin Bone'],./data/2/9/2/7/29271/29271.txt,Science Fiction
No Hiding Place,['Richard R. Smith'],./data/2/9/2/7/29272/29272.txt,Science Fiction
Salvage in Space,['John Stewart Williamson'],./data/2/9/2/8/29283/29283.txt,Science Fiction
Now We Are Three,['Joe L. Hensley'],./data/2/9/2/9/29290/29290.txt,Science Fiction
Priestess of the Flame,['Sewell Peaslee Wright'],./data/2/9/2/9/29293/29293.txt,Science Fiction
The Bluff of the Hawk,['Anthony Gilmore'],./data/2/9/2/9/29298/29298.txt,Science Fiction
Pirates of the Gorm,['Nat Schachner'],./data/2/9/2/9/29299/29299.txt,Science Fiction
Operation Earthworm,['Joe Archibald'],./data/2/9/3/0/29303/29303.txt,Science Fiction
Small World,['William F. Nolan'],./data/2/9/3/0/29308/29308.txt,Science Fiction
The Death-Traps of FX-31,['Sewell Peaslee Wright'],./data/2/9/3/0/29309/29309.txt,Science Fiction
The Affair of the Brains,['Anthony Gilmore'],./data/2/9/3/1/29310/29310.txt,Science Fiction
There Will Be School Tomorrow,['V.E. Thiessen'],./data/2/9/3/1/29317/29317.txt,Science Fiction
Vulcan's Workshop,['Harl Vincent'],./data/2/9/3/2/29321/29321.txt,Science Fiction
When the Sleepers Woke,['Arthur Leo Zagat'],./data/2/9/3/2/29322/29322.txt,Science Fiction
The Great Drought,['Sterner St. Paul Meek'],./data/2/9/3/2/29326/29326.txt,Science Fiction
The Shining Cow,['Alex James'],./data/2/9/3/2/29328/29328.txt,Science Fiction
Vampires of Space,['Sewell Peaslee Wright'],./data/2/9/3/5/29353/29353.txt,Science Fiction
This One Problem,['M.C. Pease'],./data/2/9/3/5/29354/29354.txt,Science Fiction
The Odyssey of Sam Meecham,['Charles E. Fritch'],./data/2/9/3/5/29355/29355.txt,Science Fiction
Such Blooming Talk,['L. Major Reynolds'],./data/2/9/3/5/29356/29356.txt,Science Fiction
Disowned,['Victor Endersby'],./data/2/9/3/8/29384/29384.txt,Science Fiction
Raiders of the Universes,['Donald Wandrei'],./data/2/9/3/8/29389/29389.txt,Science Fiction
Astounding Stories of Super-Science April 1930,['Various'],./data/2/9/3/9/29390/29390.txt,Science Fiction
The Solar Magnet,['Sterner St. Paul Meek'],./data/2/9/4/0/29401/29401.txt,Science Fiction
Wanderer of Infinity,['Harl Vincent'],./data/2/9/4/0/29408/29408.txt,Science Fiction
The End of Time,['Wallace West'],./data/2/9/4/1/29410/29410.txt,Science Fiction
The Mind Master,['Arthur J. Burks'],./data/2/9/4/1/29416/29416.txt,Science Fiction
The Man from Time,['Frank Belknap Long'],./data/2/9/4/1/29418/29418.txt,Science Fiction
The Floating Island of Madness,['Jason Kirby'],./data/2/9/4/2/29421/29421.txt,Science Fiction
The Man the Martians Made,['Frank Belknap Long'],./data/2/9/4/3/29432/29432.txt,Science Fiction
The Martian Cabal,['Roman Frederick Starzl'],./data/2/9/4/3/29437/29437.txt,Science Fiction
The Hour of Battle,['Robert Sheckley'],./data/2/9/4/4/29445/29445.txt,Science Fiction
Beside Still Waters,['Robert Sheckley'],./data/2/9/4/4/29446/29446.txt,Science Fiction
Pariah Planet,['Murray Leinster'],./data/2/9/4/4/29448/29448.txt,Science Fiction
Invasion,['William Fitzgerald Jenkins'],./data/2/9/4/5/29455/29455.txt,Science Fiction
Loot of the Void,['Edwin K. Sloat'],./data/2/9/4/5/29457/29457.txt,Science Fiction
Cost of Living,['Robert Sheckley'],./data/2/9/4/5/29458/29458.txt,Science Fiction
Lords of the Stratosphere,['Arthur J. Burks'],./data/2/9/4/6/29466/29466.txt,Science Fiction
The Velvet Glove,['Harry Harrison'],./data/2/9/4/7/29471/29471.txt,Science Fiction
Under Arctic Ice,['H.G. Winter'],./data/2/9/4/7/29475/29475.txt,Science Fiction
Forever,['Robert Sheckley'],./data/2/9/4/8/29487/29487.txt,Science Fiction
"We're Friends, Now",['Henry Hasse'],./data/2/9/4/8/29488/29488.txt,Science Fiction
Old Rambling House,['Frank Patrick Herbert'],./data/2/9/4/9/29492/29492.txt,Science Fiction
The Hated,['Frederik Pohl'],./data/2/9/5/0/29503/29503.txt,Science Fiction
What's He Doing in There?,['Fritz Reuter Leiber'],./data/2/9/5/0/29504/29504.txt,Science Fiction
Warm,['Robert Sheckley'],./data/2/9/5/0/29509/29509.txt,Science Fiction
The Leech,['Phillips Barbee'],./data/2/9/5/2/29525/29525.txt,Science Fiction
The Hands,['Richard Sternbach'],./data/2/9/5/3/29535/29535.txt,Science Fiction
The Valor of Cappen Varra,['Poul William Anderson'],./data/2/9/5/4/29542/29542.txt,Science Fiction
Warrior Race,['Robert Sheckley'],./data/2/9/5/4/29548/29548.txt,Science Fiction
They Twinkled Like Jewels,['Philip Jose Farmer'],./data/2/9/5/5/29559/29559.txt,Science Fiction
George Loves Gistla,['James McKimmey'],./data/2/9/5/7/29578/29578.txt,Science Fiction
Watchbird,['Robert Sheckley'],./data/2/9/5/7/29579/29579.txt,Science Fiction
Homesick,['Lyn Venable'],./data/2/9/5/9/29599/29599.txt,Science Fiction
See?,['Edward G. Robles'],./data/2/9/6/0/29601/29601.txt,Science Fiction
"Astounding Stories of Super-Science, March 1930",['Various'],./data/2/9/6/0/29607/29607.txt,Science Fiction
The Aggravation of Elmer,['Robert Andrew Arthur'],./data/2/9/6/1/29618/29618.txt,Science Fiction
The Altar at Midnight,['Cyril M. Kornbluth'],./data/2/9/6/1/29619/29619.txt,Science Fiction
Sorry: Wrong Dimension,['Ross Rocklynne'],./data/2/9/6/2/29620/29620.txt,Science Fiction
The Cuckoo Clock,['Wesley Barefoot'],./data/2/9/6/2/29623/29623.txt,Science Fiction
Teething Ring,['James Causey'],./data/2/9/6/2/29625/29625.txt,Science Fiction
Competition,['James Causey'],./data/2/9/6/3/29632/29632.txt,Science Fiction
Death of a Spaceman,['Walter M. Miller'],./data/2/9/6/4/29643/29643.txt,Science Fiction
The Moon is Green,['Fritz Reuter Leiber'],./data/2/9/6/6/29662/29662.txt,Science Fiction
Decision,['Frank M. Robinson'],./data/2/9/6/8/29680/29680.txt,Science Fiction
Lighter Than You Think,['Nelson Bond'],./data/2/9/6/9/29698/29698.txt,Science Fiction
The Space Rover,['Edwin K. Sloat'],./data/2/9/7/0/29702/29702.txt,Science Fiction
The Finding of Haldgren,['Charles Willard Diffin'],./data/2/9/7/1/29717/29717.txt,Science Fiction
Hall of Mirrors,['Fredric Brown'],./data/2/9/7/2/29720/29720.txt,Science Fiction
Zero Data,['Charles Saphro'],./data/2/9/7/2/29727/29727.txt,Science Fiction
Martians Never Die,['Lucius Daniel'],./data/2/9/7/3/29735/29735.txt,Science Fiction
The Long Voyage,['Carl Richard Jacobi'],./data/2/9/7/4/29742/29742.txt,Science Fiction
The Flying Cuspidors,['V.R. Francis'],./data/2/9/7/4/29749/29749.txt,Science Fiction
Zen,['Jerome Bixby'],./data/2/9/7/5/29750/29750.txt,Science Fiction
"Astounding Stories of Super-Science, August 1930",['Various'],./data/2/9/7/6/29768/29768.txt,Science Fiction
